date	id_county	county	id_state	state	size	population	density	demography_1	no_cases	cases_m	cases_w	A00-A04	A05-A14	A15-A34	A35-A59	A60-A79	A80+	no_infected	no_deceased
2020-03-16	8415	LK Reutlingen	8.0	Baden-Württemberg	1092.46	285754.0	261.56930230855136	0.2	1	0	0	0	0	0	1	0	0	1	0
2020-03-17	8415	LK Reutlingen	8.0	Baden-Württemberg	1092.46	285754.0	261.56930230855136	0.2	2	1	0	0	0	0	0	2	0	2	0
2020-03-18	8415	LK Reutlingen	8.0	Baden-Württemberg	1092.46	285754.0	261.56930230855136	0.2	9	2	0	0	0	1	3	5	0	9	0
2020-03-19	8415	LK Reutlingen	8.0	Baden-Württemberg	1092.46	285754.0	261.56930230855136	0.2	32	16	0	0	0	2	20	3	5	31	1
2020-03-20	8415	LK Reutlingen	8.0	Baden-Württemberg	1092.46	285754.0	261.56930230855136	0.2	20	9	0	0	0	5	13	2	0	20	0
2020-02-25	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	1	0	0	0	0	1	0	0	0	1	0
2020-02-26	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	1	1	0	0	0	0	1	0	0	1	0
2020-03-07	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	1	1	0	0	0	0	1	0	0	1	0
2020-03-09	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	1	1	0	0	0	0	0	1	0	1	0
2020-03-10	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	3	0	0	0	1	0	2	0	0	3	0
2020-03-11	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	7	4	0	0	0	3	4	0	0	7	0
2020-03-12	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	5	3	0	0	0	2	3	0	0	5	0
2020-03-13	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	20	12	0	0	0	8	12	0	0	20	0
2020-03-14	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	7	4	0	2	1	3	0	1	0	7	0
2020-03-15	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	18	6	0	0	0	10	7	1	0	18	0
2020-03-16	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	11	7	0	0	1	1	6	2	1	11	0
2020-03-17	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	16	10	0	0	0	4	8	3	1	16	0
2020-03-18	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	8	3	0	0	0	2	0	4	2	8	0
2020-03-19	8416	LK Tübingen	8.0	Baden-Württemberg	519.14	225755.0	434.86342797703895	0.17	15	7	0	1	0	4	8	1	1	15	0
2020-03-02	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	1	1	0	0	0	0	0	1	0	1	0
2020-03-03	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	2	1	0	0	0	1	1	0	0	2	0
2020-03-04	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	9	5	0	0	0	4	3	2	0	9	0
2020-03-05	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	2	1	0	0	0	0	1	1	0	2	0
2020-03-09	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	1	1	0	0	0	1	0	0	0	1	0
2020-03-10	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	6	4	0	0	0	0	2	4	0	6	0
2020-03-11	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	1	0	0	0	0	0	1	0	0	1	0
2020-03-13	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	8	2	0	0	0	0	4	4	0	8	0
2020-03-14	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	3	1	0	0	0	1	1	1	0	3	0
2020-03-15	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	6	3	0	0	0	0	5	1	0	6	0
2020-03-17	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	15	7	0	0	0	2	9	4	0	15	0
2020-03-18	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	5	2	0	0	0	0	3	2	0	5	0
2020-03-19	8417	LK Zollernalbkreis	8.0	Baden-Württemberg	917.5599999999997	188170.0	205.07650725838096	0.22	10	5	0	0	0	1	5	4	0	10	0
2020-03-03	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	2	1	0	0	1	0	1	0	0	2	0
2020-03-04	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	1	1	0	0	0	0	1	0	0	1	0
2020-03-08	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	1	0	0	0	0	1	0	0	0	1	0
2020-03-10	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	1	1	0	0	0	0	0	1	0	1	0
2020-03-11	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	1	0	0	0	0	1	0	0	0	1	0
2020-03-13	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	3	1	0	0	0	2	1	0	0	3	0
2020-03-14	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	3	2	0	0	0	1	2	0	0	3	0
2020-03-17	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	7	5	0	0	0	2	5	0	0	7	0
2020-03-18	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	6	3	0	0	1	0	2	3	0	6	0
2020-03-19	8421	SK Ulm	8.0	Baden-Württemberg	118.68	125596.0	1058.2743511964948	0.18	9	5	0	1	0	2	4	2	0	9	0
2020-03-04	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	3	3	0	0	0	1	2	0	0	3	0
2020-03-07	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-10	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	2	1	0	0	0	0	2	0	0	2	0
2020-03-13	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	3	1	0	0	0	0	3	0	0	3	0
2020-03-14	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	4	1	0	0	0	1	3	0	0	4	0
2020-03-15	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	2	1	0	0	0	1	1	0	0	2	0
2020-03-16	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	1	0	0	0	0	1	0	0	0	1	0
2020-03-17	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	9	4	0	0	1	0	7	1	0	9	0
2020-03-18	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	3	0	0	0	0	1	2	0	0	3	0
2020-03-19	8425	LK Alb-Donau-Kreis	8.0	Baden-Württemberg	1358.5399999999995	194629.0	143.26335625009207	0.19	10	5	0	0	0	1	6	3	0	10	0
2020-03-06	8426	LK Biberach	8.0	Baden-Württemberg	1409.4900000000002	198265.0	140.66435377335063	0.18	2	2	0	0	0	0	2	0	0	2	0
2020-03-07	8426	LK Biberach	8.0	Baden-Württemberg	1409.4900000000002	198265.0	140.66435377335063	0.18	1	0	0	0	0	0	1	0	0	1	0
2020-03-11	8426	LK Biberach	8.0	Baden-Württemberg	1409.4900000000002	198265.0	140.66435377335063	0.18	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	8426	LK Biberach	8.0	Baden-Württemberg	1409.4900000000002	198265.0	140.66435377335063	0.18	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	8426	LK Biberach	8.0	Baden-Württemberg	1409.4900000000002	198265.0	140.66435377335063	0.18	6	4	0	0	1	2	3	0	0	6	0
2020-03-17	8426	LK Biberach	8.0	Baden-Württemberg	1409.4900000000002	198265.0	140.66435377335063	0.18	9	5	0	0	0	3	4	2	0	9	0
2020-03-18	8426	LK Biberach	8.0	Baden-Württemberg	1409.4900000000002	198265.0	140.66435377335063	0.18	25	13	0	0	1	16	4	3	1	25	0
2020-03-04	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	3	2	0	0	0	0	3	0	0	3	0
2020-03-12	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	4	3	0	0	0	1	3	0	0	4	0
2020-03-13	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	5	4	0	0	0	1	4	0	0	5	0
2020-03-14	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	9	4	0	0	0	1	7	1	0	9	0
2020-03-15	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	7	5	0	0	0	4	2	1	0	7	0
2020-03-16	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	9	5	0	0	0	3	5	1	0	9	0
2020-03-18	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	23	17	0	0	0	8	13	2	0	23	0
2020-03-19	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	8	7	0	0	0	3	3	2	0	8	0
2020-03-20	8435	LK Bodenseekreis	8.0	Baden-Württemberg	664.7699999999999	214655.0	322.90115378251136	0.22	1	1	0	0	0	0	0	1	0	1	0
2020-03-06	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	1	1	0	0	0	0	0	1	0	1	0
2020-03-09	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	2	1	0	0	0	1	1	0	0	2	0
2020-03-10	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	3	2	0	0	0	1	2	0	0	3	0
2020-03-11	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	7	3	0	0	0	2	4	1	0	7	0
2020-03-12	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	7	1	0	0	0	2	5	0	0	7	0
2020-03-13	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	17	11	0	0	1	3	12	1	0	17	0
2020-03-14	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	6	2	0	0	1	4	1	0	0	6	0
2020-03-15	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	2	1	0	0	1	0	1	0	0	2	0
2020-03-16	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	13	5	0	0	1	3	6	2	1	13	0
2020-03-17	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	21	13	0	0	1	4	12	3	1	21	0
2020-03-18	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	10	8	0	0	0	3	6	1	0	10	0
2020-03-19	8436	LK Ravensburg	8.0	Baden-Württemberg	1632.0899999999995	283264.0	173.55905617949998	0.2	18	9	0	0	1	2	14	1	0	18	0
2020-03-04	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	1	1	0	0	0	0	1	0	0	1	0
2020-03-10	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	2	0	0	0	0	0	2	0	0	2	0
2020-03-11	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	1	0	0	0	0	0	1	0	0	1	0
2020-03-12	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	2	1	0	0	0	0	2	0	0	2	0
2020-03-13	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	6	3	0	0	0	0	6	0	0	6	0
2020-03-15	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	8	5	0	0	0	2	5	1	0	8	0
2020-03-16	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	2	1	0	0	0	2	0	0	0	2	0
2020-03-17	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	6	4	0	0	0	4	2	0	0	6	0
2020-03-18	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	13	7	0	0	0	1	10	0	2	12	1
2020-03-19	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	17	10	0	1	0	2	10	4	0	17	0
2020-03-20	8437	LK Sigmaringen	8.0	Baden-Württemberg	1204.22	130192.0	108.11313547358456	0.2	10	4	0	0	0	3	6	0	1	10	0
2020-03-06	9161	SK Ingolstadt	9.0	Bayern	133.35	135244.0	1014.2032245969257	0.18	1	1	0	0	0	1	0	0	0	1	0
2020-03-17	9161	SK Ingolstadt	9.0	Bayern	133.35	135244.0	1014.2032245969257	0.18	1	1	0	0	0	0	0	1	0	1	0
2020-03-18	9161	SK Ingolstadt	9.0	Bayern	133.35	135244.0	1014.2032245969257	0.18	1	0	0	0	0	0	1	0	0	1	0
2020-03-19	9161	SK Ingolstadt	9.0	Bayern	133.35	135244.0	1014.2032245969257	0.18	1	0	0	0	0	0	1	0	0	1	0
2020-03-20	9161	SK Ingolstadt	9.0	Bayern	133.35	135244.0	1014.2032245969257	0.18	1	1	0	0	0	0	1	0	0	1	0
2020-01-29	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	1	0	0	0	0	1	0	0	0	1	0
2020-02-03	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	1	1	0	0	0	1	0	0	0	1	0
2020-02-11	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	1	1	0	0	0	0	1	0	0	1	0
2020-02-28	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	2	2	0	0	0	1	1	0	0	2	0
2020-03-02	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	3	2	0	0	0	0	2	1	0	3	0
2020-03-03	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	1	0	0	0	0	0	1	0	0	1	0
2020-03-04	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	3	2	0	0	0	0	3	0	0	3	0
2020-03-05	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	5	2	0	0	1	2	2	0	0	5	0
2020-03-06	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	11	6	0	0	0	2	8	1	0	11	0
2020-03-09	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	21	11	0	0	0	3	14	4	0	21	0
2020-03-10	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	25	12	0	0	1	8	14	1	0	25	0
2020-03-11	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	21	11	0	1	3	4	9	4	0	21	0
2020-03-12	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	18	7	0	0	0	9	6	3	0	18	0
2020-03-13	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	49	20	0	0	3	20	23	2	1	49	0
2020-03-14	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	25	11	0	0	1	6	15	3	0	25	0
2020-03-15	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	2	1	0	0	0	2	0	0	0	2	0
2020-03-16	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	65	38	0	2	0	27	31	5	0	65	0
2020-03-17	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	144	76	0	3	3	51	74	11	2	144	0
2020-03-18	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	141	79	0	4	2	42	76	15	2	141	0
2020-03-19	9162	SK München	9.0	Bayern	310.71	1456039.0	4686.167165524122	0.18	45	24	0	1	2	14	25	3	0	45	0
2020-03-11	9163	SK Rosenheim	9.0	Bayern	37.22	63080.0	1694.7877485222998	0.2	1	0	0	0	0	1	0	0	0	1	0
2020-03-17	9171	LK Altötting	9.0	Bayern	569.29	110338.0	193.816859597042	0.22	1	1	0	0	0	1	0	0	0	1	0
2020-03-18	9171	LK Altötting	9.0	Bayern	569.29	110338.0	193.816859597042	0.22	6	0	0	0	0	2	4	0	0	6	0
2020-03-19	9171	LK Altötting	9.0	Bayern	569.29	110338.0	193.816859597042	0.22	6	3	0	0	0	0	4	2	0	6	0
2020-03-20	9171	LK Altötting	9.0	Bayern	569.29	110338.0	193.816859597042	0.22	3	3	0	0	0	1	1	1	0	3	0
2020-03-12	9172	LK Berchtesgadener Land	9.0	Bayern	839.85	105052.0	125.0842412335536	0.24	1	1	0	0	1	0	0	0	0	1	0
2020-03-16	9172	LK Berchtesgadener Land	9.0	Bayern	839.85	105052.0	125.0842412335536	0.24	4	3	0	0	0	0	4	0	0	4	0
2020-03-17	9172	LK Berchtesgadener Land	9.0	Bayern	839.85	105052.0	125.0842412335536	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	9173	LK Bad Tölz-Wolfratshausen	9.0	Bayern	1110.66	126572.0	113.96106819368664	0.21	2	2	0	0	0	0	2	0	0	2	0
2020-03-13	9173	LK Bad Tölz-Wolfratshausen	9.0	Bayern	1110.66	126572.0	113.96106819368664	0.21	2	0	0	0	0	1	0	1	0	2	0
2020-03-14	9173	LK Bad Tölz-Wolfratshausen	9.0	Bayern	1110.66	126572.0	113.96106819368664	0.21	4	2	0	0	0	1	2	1	0	4	0
2020-03-16	9173	LK Bad Tölz-Wolfratshausen	9.0	Bayern	1110.66	126572.0	113.96106819368664	0.21	1	1	0	1	0	0	0	0	0	1	0
2020-03-18	9173	LK Bad Tölz-Wolfratshausen	9.0	Bayern	1110.66	126572.0	113.96106819368664	0.21	11	6	0	0	0	4	6	1	0	11	0
2020-03-19	9173	LK Bad Tölz-Wolfratshausen	9.0	Bayern	1110.66	126572.0	113.96106819368664	0.21	5	3	0	0	0	0	5	0	0	5	0
2020-03-20	9173	LK Bad Tölz-Wolfratshausen	9.0	Bayern	1110.66	126572.0	113.96106819368664	0.21	13	7	0	0	1	3	7	1	0	13	0
2020-03-09	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	2	1	0	0	0	2	0	0	0	2	0
2020-03-11	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	3	0	0	0	0	2	0	0	1	3	0
2020-03-12	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	1	1	0	0	0	0	0	1	0	1	0
2020-03-13	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	6	2	0	0	0	2	3	1	0	6	0
2020-03-14	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	1	0	0	0	0	0	1	0	0	1	0
2020-03-15	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	1	0	0	0	0	0	1	0	0	1	0
2020-03-16	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	1	1	0	0	0	0	1	0	0	1	0
2020-03-18	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	23	15	0	0	1	3	12	6	1	23	0
2020-03-19	9174	LK Dachau	9.0	Bayern	579.15	152703.0	263.6674436674437	0.18	7	6	0	0	0	2	1	3	1	7	0
2020-03-02	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-03	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	1	1	0	0	0	1	0	0	0	1	0
2020-03-06	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	3	2	0	0	0	1	2	0	0	3	0
2020-03-07	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-08	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	2	0	0	0	1	0	1	0	0	2	0
2020-03-09	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	2	0	0	0	0	2	0	0	0	2	0
2020-03-10	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	5	3	0	0	0	2	3	0	0	5	0
2020-03-12	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	4	4	0	0	0	1	3	0	0	4	0
2020-03-13	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	4	4	0	0	0	0	3	1	0	4	0
2020-03-15	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	3	2	0	0	0	0	3	0	0	3	0
2020-03-16	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	4	1	0	0	0	1	3	0	0	4	0
2020-03-17	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	3	0	0	0	0	0	3	0	0	3	0
2020-03-18	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	7	1	0	0	0	2	3	2	0	7	0
2020-03-19	9175	LK Ebersberg	9.0	Bayern	549.3900000000001	140800.0	256.284242523526	0.19	1	1	0	1	0	0	0	0	0	1	0
2020-03-12	9176	LK Eichstätt	9.0	Bayern	1213.86	131646.0	108.452375067965	0.17	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	9176	LK Eichstätt	9.0	Bayern	1213.86	131646.0	108.452375067965	0.17	1	0	0	0	0	0	1	0	0	1	0
2020-03-17	9176	LK Eichstätt	9.0	Bayern	1213.86	131646.0	108.452375067965	0.17	1	1	0	0	0	1	0	0	0	1	0
2020-03-18	9176	LK Eichstätt	9.0	Bayern	1213.86	131646.0	108.452375067965	0.17	3	2	0	0	0	1	2	0	0	3	0
2020-03-19	9176	LK Eichstätt	9.0	Bayern	1213.86	131646.0	108.452375067965	0.17	7	6	0	0	1	2	4	0	0	7	0
2020-03-20	9176	LK Eichstätt	9.0	Bayern	1213.86	131646.0	108.452375067965	0.17	2	1	0	0	0	0	2	0	0	2	0
2020-03-09	9177	LK Erding	9.0	Bayern	870.7299999999997	136884.0	157.20602253281731	0.17	3	2	0	0	0	0	2	1	0	3	0
2020-03-11	9177	LK Erding	9.0	Bayern	870.7299999999997	136884.0	157.20602253281731	0.17	4	2	0	0	2	1	1	0	0	4	0
2020-03-13	9177	LK Erding	9.0	Bayern	870.7299999999997	136884.0	157.20602253281731	0.17	3	2	0	0	0	2	1	0	0	3	0
2020-03-17	9177	LK Erding	9.0	Bayern	870.7299999999997	136884.0	157.20602253281731	0.17	3	3	0	0	0	1	1	1	0	3	0
2020-03-18	9177	LK Erding	9.0	Bayern	870.7299999999997	136884.0	157.20602253281731	0.17	6	2	0	0	0	3	1	1	1	6	0
2020-03-19	9177	LK Erding	9.0	Bayern	870.7299999999997	136884.0	157.20602253281731	0.17	13	9	0	0	0	4	7	2	0	13	0
2020-03-20	9177	LK Erding	9.0	Bayern	870.7299999999997	136884.0	157.20602253281731	0.17	14	12	0	0	0	5	9	0	0	14	0
2020-02-12	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	1	0	0	0	0	0	1	0	0	1	0
2020-03-01	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	1	1	0	0	0	0	1	0	0	1	0
2020-03-04	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	1	1	0	0	0	0	1	0	0	1	0
2020-03-05	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	1	1	0	0	0	0	0	1	0	1	0
2020-03-06	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	19	11	0	1	1	5	9	2	1	19	0
2020-03-07	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	3	1	0	0	0	0	3	0	0	3	0
2020-03-08	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	10	6	0	0	1	3	6	0	0	10	0
2020-03-09	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	2	1	0	0	0	2	0	0	0	2	0
2020-03-10	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	13	6	0	0	3	3	5	2	0	13	0
2020-03-13	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	1	1	0	0	0	0	1	0	0	1	0
2020-03-14	9178	LK Freising	9.0	Bayern	799.8499999999997	177997.0	222.5379758704757	0.16	23	10	0	0	2	4	12	2	3	22	1
